text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M
"Ten człowiek pracuje w PAN, a kiedyś był nawet wiceministrem MSZ z poręczenia Kaczyńskiego. I potem się dziwimy, że ta władza doprowadził Polskę do obecnego stanu. _link_ ",twitter,70,1.0,2.6,3.2,2.2,1.6,1.0,1.8,2.4,0.0,0.0,0.4,0.55,0.30000000000000004,0.15000000000000002,0.0,0.2,0.35
a mógł zabić _link_ ,twitter,70,1.0,1.4,1.8,1.2,2.6,1.0,2.0,2.4,1.0,0.0,0.09999999999999998,0.2,0.04999999999999999,0.4,0.0,0.25,0.35
Ależ te F35 muszą być potężną bronią. Już kilka dni po zakupie a wszelkiej maści trolle i malkontenci nadal płaczą. Pewnie lepiej było znów kupić zgrzewkę tablic Mendelejewa „w ramach promocji MON” jak za _users_ i _users_ ;) _link_ ,twitter,70,2.4,1.2,2.2,4.0,1.2,1.2,1.6,2.8,4.0,0.35,0.04999999999999999,0.30000000000000004,0.75,0.04999999999999999,0.04999999999999999,0.15000000000000002,0.44999999999999996
_users_ przecież poprzednicy ukradli Narodowi 265 mld w 8 lat nie pamiętacie propagandy z 2015 ?,twitter,70,1.0,2.0,3.4,3.4,1.4,1.0,1.8,3.2,1.0,0.0,0.25,0.6,0.6,0.09999999999999998,0.0,0.2,0.55
"nawozy: Siarczan amonu sprzedawany pod nazwą PULSAR kosztuje obecnie 2470-2510 zł/t. Podwyżki nie ominęły także saletry amonowej 34,4 proc. N, za którą obecnie trzeba zapłacić od 4265 do 4305 zł/t.",twitter,70,1.2,2.0,1.0,1.0,1.4,1.2,2.6,2.0,0.0,0.04999999999999999,0.25,0.0,0.0,0.09999999999999998,0.04999999999999999,0.4,0.25
Na serio _users_ spotkanie prezesa partii z działaczami tej partii trzeba obstawiać Zespołem Konnym? _link_ ,twitter,70,1.0,1.2,2.6,2.4,1.0,1.0,1.8,2.8,1.0,0.0,0.04999999999999999,0.4,0.35,0.0,0.0,0.2,0.44999999999999996
"""Nieco później właśnie z Poczdamu wyruszyła w XII wieku krucjata Albrechta Niedźwiedzia, w ramach której Saksoni wyrzynali Słowian Połabskich. Już wtedy cywilizacyjny wysiłek Niemców nie spotykał się ze szczególnym zrozumieniem..."" _link_ ",twitter,70,1.6,2.0,1.2,1.4,1.2,1.4,2.6,2.2,0.0,0.15000000000000002,0.25,0.04999999999999999,0.09999999999999998,0.04999999999999999,0.09999999999999998,0.4,0.30000000000000004
"Jak to mówiła śp. lady Małgorzata Thatcherowa: „Problem z socjalistami jest taki, że w końcu zawsze kończą im się cudze pieniądze”.",,70,1.4,2.2,1.8,3.0,1.6,2.2,1.8,2.6,1.0,0.09999999999999998,0.30000000000000004,0.2,0.5,0.15000000000000002,0.30000000000000004,0.2,0.4
_users_ To koniecznie następnym razem trzeba! :-) Można zrobić zdjęcie. Pozdrowienia!!!,twitter,70,4.8,1.0,1.0,1.0,1.0,2.4,4.4,3.4,0.0,0.95,0.0,0.0,0.0,0.0,0.35,0.8500000000000001,0.6
"A także odwagi, by czasem się przeciwstawić.",,70,2.2,1.0,1.2,1.0,1.2,2.4,3.4,2.8,0.0,0.30000000000000004,0.0,0.04999999999999999,0.0,0.04999999999999999,0.35,0.6,0.44999999999999996
"Lekcje do późna, 2 rożne programy nauczania w pierwszych klasach, tłok.",,70,1.0,2.0,2.6,1.6,2.0,1.6,2.0,2.4,0.0,0.0,0.25,0.4,0.15000000000000002,0.25,0.15000000000000002,0.25,0.35
"Jeszcze a propos ""wolnych mediów"". Roman Giertych straszył pozwem za pytania prasowe w tej sprawie. Pozwu nie ma, ale za dodatkową motywację do ujawnienia wszystkich szczegółów serdecznie dziękuję. _link_ ",twitter,70,2.2,1.0,2.4,3.0,1.2,2.0,2.4,3.0,2.0,0.30000000000000004,0.0,0.35,0.5,0.04999999999999999,0.25,0.35,0.5
"No właśnie widzę. Ale tak konkretnie, Wy to kto?:) _link_ ",twitter,70,2.0,1.0,1.4,1.0,1.4,1.8,3.6,2.0,1.0,0.25,0.0,0.09999999999999998,0.0,0.09999999999999998,0.2,0.65,0.25
"PiS nie chce ryzykować życiem i zdrowiem Polaków kiedy mowa o gospodarce i opiece nad dziećmi, ale już nie ma skrupułów ryzykować, gdy chodzi o zapewnienie reelekcji prezydentowi Andrzejowi Dudzie w maju. _link_ ",twitter,70,1.0,2.0,3.4,3.0,2.4,1.0,2.0,3.2,0.0,0.0,0.25,0.6,0.5,0.35,0.0,0.25,0.55
"Opowiem wam, jak UPC Polska testuje moją cierpliwość.",,70,1.0,1.6,3.2,1.4,1.0,1.2,1.6,2.4,0.0,0.0,0.15000000000000002,0.55,0.09999999999999998,0.0,0.04999999999999999,0.15000000000000002,0.35
_users_ Czyli mogą nie dożyć. Dzięki za uczciwą odpowiedź,twitter,70,1.4,2.8,1.0,1.2,2.2,1.6,2.2,2.4,0.0,0.09999999999999998,0.44999999999999996,0.0,0.04999999999999999,0.30000000000000004,0.15000000000000002,0.30000000000000004,0.35
"Po drugie dlatego, że Polska – w najgrubszym planie – jest od lat podzielona mniej więcej na pół.",,70,1.0,1.8,1.2,1.0,1.4,1.2,2.4,2.2,0.0,0.0,0.2,0.04999999999999999,0.0,0.09999999999999998,0.04999999999999999,0.35,0.30000000000000004
"🔴 Otrzymaliśmy odpowiedź na pytania o istnienie klauzul przewidujących „zakaz propagowania postaw i ideologii sprzecznych z art. 18 Konstytucji RP"" i sankcji za ich nieprzestrzeganie.",,70,1.6,1.6,1.8,1.4,1.6,2.0,3.0,2.0,0.0,0.15000000000000002,0.15000000000000002,0.2,0.09999999999999998,0.15000000000000002,0.25,0.5,0.25
_users_ Ciekaw jestem jaka padła odpowiedź. Jest gdzieś całość?,twitter,70,2.2,1.0,1.0,1.0,1.2,2.0,3.6,2.2,0.0,0.30000000000000004,0.0,0.0,0.0,0.04999999999999999,0.25,0.65,0.30000000000000004
"Z tym odzyskiwaniem przedpłat za respiratory widmo będzie jak kłamstwem VAT-owskim. Im więcej propagandy i nieoficjalnych informacji PAP, że komornik coś zajmuje lub zabezpiecza, tym większa pewność, że 70 mln nie wróci. Każdego dnia z _users_ będziemy patrzeć im na ręce!",twitter,70,1.6,1.4,3.6,3.2,2.4,1.4,1.4,3.4,0.0,0.15000000000000002,0.09999999999999998,0.65,0.55,0.35,0.09999999999999998,0.09999999999999998,0.6
"Zdarza się jednak tak, że wiedząc o tym co dzieje się z naszym klimatem czujemy bezradność i podświadomie chowamy ten temat z tyłu głowy.",,70,1.0,3.4,1.2,1.2,2.6,1.0,1.4,2.8,0.0,0.0,0.6,0.04999999999999999,0.04999999999999999,0.4,0.0,0.09999999999999998,0.44999999999999996
"Czarnek modli się, żeby dzieci mogły wrócić do szkół, ale nie zadba już o to, by dzieci mogły się tam czegoś sensownego nauczyć.",,70,1.0,1.4,3.6,3.2,1.4,1.2,1.4,3.4,1.0,0.0,0.09999999999999998,0.65,0.55,0.09999999999999998,0.04999999999999999,0.09999999999999998,0.6
"podział na koperty narodowe, zarówno w przypadku całych WRF na lata 2021-2027, jak i jeśli chodzi o Fundusz Odbudowy, to wciąż tylko propozycja KE.",twitter,70,1.2,1.4,1.2,1.4,1.8,1.8,2.6,2.2,0.0,0.04999999999999999,0.09999999999999998,0.04999999999999999,0.09999999999999998,0.2,0.2,0.4,0.30000000000000004
_users_ Też uwielbiam miasto spowite mgłą 🥰 raniutko,twitter,70,3.8,1.6,1.2,1.2,1.2,1.8,3.4,3.0,0.0,0.7,0.15000000000000002,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.2,0.6,0.5
"Dziś dialog toczy się na forum Unii Europejskiej, bo dziś Polska jest w zjednoczonej Europie. Zjednoczonej właśnie w wyniku doświadczenia II wojny światowej. To, co mówi Morawiecki zwyczajnie przeraża. Ci ludzie nie cofną się przed żadnym bluźnierstwem w imię własnych korzyści.",twitter,70,1.2,2.8,3.8,4.6,2.8,1.6,1.6,3.4,0.0,0.04999999999999999,0.44999999999999996,0.7,0.8999999999999999,0.44999999999999996,0.15000000000000002,0.15000000000000002,0.6
"_users_ Z nagrania nie wynika, że nie wiedział. Kobieta po portugalsku prosi, żeby wziął na ręce też jakieś dziecko, tyle.",twitter,70,1.4,2.0,1.6,2.0,2.0,1.6,2.8,2.0,1.0,0.09999999999999998,0.25,0.15000000000000002,0.25,0.25,0.15000000000000002,0.44999999999999996,0.25
Na odpowiedzi konkursowe czekamy do jutra (17.03) do godz. 13:00!,,70,2.2,1.2,1.4,1.6,1.4,2.2,3.6,2.8,0.0,0.30000000000000004,0.04999999999999999,0.09999999999999998,0.15000000000000002,0.09999999999999998,0.30000000000000004,0.65,0.44999999999999996
"Z przyjaciółmi, sami... a i też z nami sędziami 😊 ZAPRASZAMY 🎙 nasz namiot na #ASP #IustitiaPolandRockFestival2019 25.",,70,3.2,1.8,1.4,1.8,1.6,2.8,3.8,2.4,0.0,0.55,0.2,0.09999999999999998,0.2,0.15000000000000002,0.44999999999999996,0.7,0.35
"_users_ Wczoraj przez pomyłkę załączyłem do zilustrowania tweeta nieaktualny wpis, który natychmiast usunąłem i przyznałem się do błędu. Ciekaw jestem czy z równą żarliwością na ten temat rzucą się ci, którzy wczoraj odsądzali mnie od czci i wiary. _link_ ",twitter,70,2.0,2.6,2.8,2.8,2.4,1.8,1.8,3.6,0.0,0.25,0.4,0.44999999999999996,0.44999999999999996,0.35,0.2,0.2,0.65
"Są dwie płci, ale każdy ma prawo czuć się i identyfikować jak tylko chce.",youtube,71,1.8,1.4,1.2,1.0,1.0,2.0,3.2,2.0,0.0,0.2,0.09999999999999998,0.04999999999999999,0.0,0.0,0.25,0.55,0.25
"Poznał oba, skrajne oblicza sławy – uwielbienie i zawiść.",,71,1.2,2.0,1.0,1.0,1.2,2.0,2.4,1.4,0.0,0.04999999999999999,0.25,0.0,0.0,0.04999999999999999,0.25,0.35,0.09999999999999998
"Nie-polityk, który dochodzi do władzy staje się politykiem.",,71,1.0,1.2,1.0,1.0,1.2,1.4,3.0,1.2,0.0,0.0,0.04999999999999999,0.0,0.0,0.04999999999999999,0.09999999999999998,0.5,0.04999999999999999
"Joe Biden, kiedy został zaprzysiężony na prezydenta tego samego dnia podpisał… CROWDMEDIA.PL Prof. Krystian Markiewicz: Najistotniejsze jest to, żeby był pomysł i wizja państwa prawa [Wywiad] - Crowd Media",,71,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.0
Dziękujemy za niezłomność i odwagę.,,71,3.8,1.0,1.0,1.0,1.0,3.8,4.2,2.2,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.30000000000000004
"_users_ A może to po prostu ""kukułcze jajo"" ;-).",twitter,71,2.6,1.0,1.0,1.0,1.0,1.2,3.8,1.8,1.0,0.4,0.0,0.0,0.0,0.0,0.04999999999999999,0.7,0.2
"Uważamy, że policja dysponowała dostateczną wiedzą i mogła się zawczasu przygotować na działania kontrdemonstrantów.",,71,1.0,1.4,2.8,1.4,1.2,1.4,1.8,2.6,0.0,0.0,0.09999999999999998,0.44999999999999996,0.09999999999999998,0.04999999999999999,0.09999999999999998,0.2,0.4
Znałem poprzednią wersję: Polacy powinni w obronie Żydów zrobić wielką uliczną manifestację i strajk. _link_ ,twitter,71,1.0,1.4,2.0,1.2,1.4,1.2,2.2,2.2,1.0,0.0,0.09999999999999998,0.25,0.04999999999999999,0.09999999999999998,0.04999999999999999,0.30000000000000004,0.30000000000000004
Prof. Bernacki o przyszłości separatystów na Ukrainie,,71,1.0,1.2,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.04999999999999999,0.0,0.0,0.0,0.0,0.5,0.0
Sąd o prokuraturze Ziobry: Chorego na serce 70-latka przesłuchiwano 11 godzin Lekarz z poznańskiego szpitala nie zgodził się na transport zatrzymanego do Warszawy i na przesłuchanie. Policjanci znaleźli więc drugiego lekarza.  _link_ ,twitter,71,1.0,1.2,2.4,1.4,1.0,1.2,2.2,2.2,0.0,0.0,0.04999999999999999,0.35,0.09999999999999998,0.0,0.04999999999999999,0.30000000000000004,0.30000000000000004
Z okazji swoich urodzin Olga stworzyła zbiórkę na rzecz działań prowadzonych przez Fundację Ocalenie.,,71,2.2,1.2,1.0,1.0,1.0,2.0,3.6,2.2,0.0,0.30000000000000004,0.04999999999999999,0.0,0.0,0.0,0.25,0.65,0.30000000000000004
"Okres przedwyborczy to bardzo owocny czas dla mnie i mam nadzieję, że dla Państwa.",,71,2.8,1.0,1.0,1.0,1.4,2.4,3.8,2.6,0.0,0.44999999999999996,0.0,0.0,0.0,0.09999999999999998,0.35,0.7,0.4
"Z okazji Dnia Dziecka życzymy, aby każde dziecko na świecie mogło cieszyć się zdrowym i szczęśliwym dzieciństwem.",,71,3.8,1.6,1.0,1.0,1.4,1.6,3.8,2.2,0.0,0.7,0.15000000000000002,0.0,0.0,0.09999999999999998,0.15000000000000002,0.7,0.30000000000000004
"2/2 Na uboczu walki z #koronawirus, życie toczy się dalej. Rodzina Bogiem i Konstytucją silna! #rodzina #ordoiuris #pis #czarnek",twitter,71,4.0,1.2,1.0,1.0,1.2,3.4,4.4,2.8,0.0,0.75,0.04999999999999999,0.0,0.0,0.04999999999999999,0.6,0.8500000000000001,0.44999999999999996
Pamięć i prawda o II Wojnie Światowej to nasze zobowiązanie wobec jej ofiar i wobec przyszłych pokoleń.,,71,1.4,3.0,1.2,1.0,1.2,3.4,2.8,2.8,0.0,0.09999999999999998,0.5,0.04999999999999999,0.0,0.04999999999999999,0.6,0.44999999999999996,0.44999999999999996
"Jesteśmy w Wołominie, tutejszy szpital zyska 4 sale operacyjne, nowe urządzenia oraz najlepsze wyposażenie.",,71,3.0,1.0,1.0,1.0,1.0,2.4,4.2,2.4,0.0,0.5,0.0,0.0,0.0,0.0,0.35,0.8,0.35
"Opozycja odpowiada, że ponieważ PiSowi nie udało się przeciągnąć na nową stronę, to próbuje przejąć senat w inny sposób.",,71,1.0,1.2,2.2,1.8,1.4,1.2,2.4,2.6,0.0,0.0,0.04999999999999999,0.30000000000000004,0.2,0.09999999999999998,0.04999999999999999,0.35,0.4
"_users_ Ale pedofil z Berlina czy Duda z Berlina, bo wszystko się Pani już pokręciło?",twitter,71,1.0,1.0,3.4,2.6,1.0,1.8,1.4,3.2,4.0,0.0,0.0,0.6,0.4,0.0,0.2,0.09999999999999998,0.55
Z całego serca gratuluję Zosi i - polecam tę Allegrowiczkę!,,71,4.6,1.0,1.0,1.0,1.0,3.0,4.8,3.6,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.5,0.95,0.65
Tak wolni ludzie w Australii walczą z covidowym zamordyzmem!,,71,1.6,1.4,3.8,1.4,1.8,1.8,1.8,4.0,1.0,0.15000000000000002,0.09999999999999998,0.7,0.09999999999999998,0.2,0.2,0.2,0.75
Pomóż nam dotrzeć z pomocą do jak największej liczby osób __link__,,71,1.8,1.6,1.0,1.0,2.0,1.4,2.6,2.6,0.0,0.2,0.15000000000000002,0.0,0.0,0.25,0.09999999999999998,0.4,0.4
"Jarosław Gowin: Jarosław Kaczyński na pewno jest głębokim patriotą, natomiast równocześnie bardzo głęboko wpoił w siebie i swoje otoczenie taki pogląd, że przejęcie władzy przez opozycję będzie dla Polski nieszczęściem.",twitter,71,1.8,1.6,2.0,1.8,1.8,2.2,2.2,2.6,1.0,0.2,0.15000000000000002,0.25,0.2,0.2,0.30000000000000004,0.30000000000000004,0.4
"#PO chce na siłę wmusić w objęcia #PiS-u wielokrotne, wielomiesięczne - bez uzasadnionego konstytucyjnie powodu - stany klęski żywiołowej. A PiS może tak z poparciem, pożal się Boże, „opozycji” spod znaku #KO dojechać nawet do wyborów parlamentarnych 😡 Albo i po nich... 😢 _link_ ",twitter,71,1.0,1.4,4.2,2.8,2.4,1.4,1.2,4.0,0.0,0.0,0.09999999999999998,0.8,0.44999999999999996,0.35,0.09999999999999998,0.04999999999999999,0.75
"Wow! Takie znajomości! Ale reklama. Pisałem dzisiaj o tym, że są plotki o dziennikarzach po stronie opozycji, którzy zachowują się tak jakby brali kasę od PiS. Nie wiedziałem, że to działa również i w drugą stronę... _link_ ",twitter,71,1.2,2.2,3.4,3.0,1.2,1.2,2.0,3.0,5.0,0.04999999999999999,0.30000000000000004,0.6,0.5,0.04999999999999999,0.04999999999999999,0.25,0.5
Już jutro będziecie mogli spotkać mnie i Anna Górska nad morzem w Kołobrzegu.,,71,3.4,1.0,1.0,1.0,1.0,2.8,4.2,2.6,0.0,0.6,0.0,0.0,0.0,0.0,0.44999999999999996,0.8,0.4
"33% mikro, małych i średnich firm ocenia, że w kontekście pandemii koronawirusa w ciągu najbliższych 6 miesięcy kondycja w ich branży poprawi się. To wzrost o 12 p.p. w ujęciu kwartalnym.",twitter,71,1.8,1.0,1.0,1.0,1.2,1.4,3.4,1.6,0.0,0.2,0.0,0.0,0.0,0.04999999999999999,0.09999999999999998,0.6,0.15000000000000002
500 tys. dolarów nagrody za znalezienie psów Lady Gagi _link_ ,twitter,71,1.4,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.5,0.0
_users_ Mogę odpowiadać za siebie. Nigdy nie straszyłem wojną. Trzymam kciuki za dyplomację.,twitter,71,1.2,1.8,2.0,1.6,2.4,2.2,2.0,2.8,0.0,0.04999999999999999,0.2,0.25,0.15000000000000002,0.35,0.30000000000000004,0.25,0.44999999999999996
"ludzi, którzy powinni być przykładem i wzorem dla innych.",,71,1.0,1.6,1.8,1.4,1.0,1.4,2.4,1.8,0.0,0.0,0.15000000000000002,0.2,0.09999999999999998,0.0,0.09999999999999998,0.35,0.2
🔹 W sprawę zaangażowała się Helsińska Fundacja Praw Człowieka.,,71,1.6,1.0,1.0,1.0,1.2,1.2,3.2,1.8,0.0,0.15000000000000002,0.0,0.0,0.0,0.04999999999999999,0.04999999999999999,0.55,0.2
"Dlatego cieszę się z decyzji parlamentarzystów Polski 2050 o przekazaniu minimum połowy podwyżek uposażenia na cele społeczne w swoich okręgach, jeśli nie uda się cofnąć tej skandalicznej decyzji Andrzeja Dudy.",,71,2.6,1.2,2.8,2.2,2.0,1.4,2.8,3.4,0.0,0.4,0.04999999999999999,0.44999999999999996,0.30000000000000004,0.25,0.09999999999999998,0.44999999999999996,0.6
SIEDLECKA.BLOG.POLITYKA.PL Jażdżewski obnażył sojusz ołtarza z tronem,,71,1.0,1.2,1.6,1.2,1.2,1.4,2.6,2.0,1.0,0.0,0.04999999999999999,0.15000000000000002,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.4,0.25
_users_ Super. Dużo zdrowia.,twitter,71,3.6,1.2,1.0,1.0,1.0,1.0,4.0,2.2,0.0,0.65,0.04999999999999999,0.0,0.0,0.0,0.0,0.75,0.30000000000000004
2020 Izba Polska Azja List do uczestników Targów On-line Ningbo Miasto 17 + _link_ ,twitter,71,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
"Ambasador Polski w Ukrainie o sprawie MiG-ów. ""Polska gotowość została doceniona"" _link_ ",twitter,71,2.4,1.0,1.0,1.0,1.0,2.6,3.8,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.4,0.7,0.30000000000000004
Na stronie jest też link do relacji Live z konsultacji.,,71,1.0,1.0,1.0,1.0,1.0,1.4,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.5,0.15000000000000002
"USA otwierają granice, a Polacy już w blokach. Samoloty prawie pełne _link_ ",twitter,71,1.2,1.2,1.0,1.0,1.4,1.2,2.8,1.4,0.0,0.04999999999999999,0.04999999999999999,0.0,0.0,0.09999999999999998,0.04999999999999999,0.44999999999999996,0.09999999999999998
"Kiedy możesz być pociągnięty/a do odpowiedzialności materialnej za wyrządzenie szkody lub za utratę mienia, które zostało ci powierzone w pracy?",,71,1.0,1.6,1.4,1.0,2.0,1.0,2.4,1.8,0.0,0.0,0.15000000000000002,0.09999999999999998,0.0,0.25,0.0,0.35,0.2
Jednak w wielu momentach PiS rzucało Koalicji Obywatelskiej kłody pod nogi.,,71,1.0,2.6,3.2,1.6,1.0,1.2,1.6,2.6,0.0,0.0,0.4,0.55,0.15000000000000002,0.0,0.04999999999999999,0.15000000000000002,0.4
Pytanie: czy warto?,youtube,71,1.0,1.8,1.0,1.0,1.4,1.2,2.4,1.8,0.0,0.0,0.2,0.0,0.0,0.09999999999999998,0.04999999999999999,0.35,0.2
Deklaracja o ustanowieniu 23 marca Dniem Przyjaźni obu narodów została przyjęta 12 marca 2007 r. na mocy jednomyślnej decyzji wszystkich członków Parlamentu Węgier.,,71,1.8,1.0,1.0,1.0,1.0,1.8,3.4,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.04999999999999999
"To jest zdjęcie z wczoraj z Białorusi, nie z Polski. _link_ ",twitter,71,1.0,1.0,1.6,1.4,1.0,1.2,2.6,1.4,1.0,0.0,0.0,0.15000000000000002,0.09999999999999998,0.0,0.04999999999999999,0.4,0.09999999999999998
Straciła przez to własną wolność.,,71,1.0,3.4,1.0,1.0,1.2,1.0,1.8,2.4,0.0,0.0,0.6,0.0,0.0,0.04999999999999999,0.0,0.2,0.35
"minister aktywów państwowych Jacek Sasin powiedział, że w wielkich polskich firmach jest obecnie witalność i chęć rozwoju. Podkreślił, że jest to kompatybilne z polityką rządu, który stawia na małe i średnie przedsiębiorstwa oraz na rozwój spółek Skarbu Państwa.",twitter,71,2.4,1.0,1.0,1.0,1.0,1.6,3.4,1.8,0.0,0.35,0.0,0.0,0.0,0.0,0.15000000000000002,0.6,0.2
BM mBanku: Branży fashion grozi zaostrzenie się wojny cenowej,twitter,71,1.0,1.8,1.0,1.0,2.0,1.0,2.4,1.8,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.35,0.2
"📕 Nie pozostawia ona żadnych złudzeń, co do faktu, że transformacja marksizmu trwa w najlepsze a historia świata nie dobiegła jeszcze swojego szczęśliwego końca.",,71,1.0,2.2,1.2,1.2,2.0,1.2,2.0,2.0,0.0,0.0,0.30000000000000004,0.04999999999999999,0.04999999999999999,0.25,0.04999999999999999,0.25,0.25
_users_ Najmocniejsze co piję to mocna kawa;),twitter,71,3.6,1.2,1.0,1.2,1.0,2.2,3.8,2.6,1.0,0.65,0.04999999999999999,0.0,0.04999999999999999,0.0,0.30000000000000004,0.7,0.4
_users_ na gali był:),twitter,71,3.0,1.0,1.0,1.0,1.0,1.4,3.8,1.8,0.0,0.5,0.0,0.0,0.0,0.0,0.09999999999999998,0.7,0.2
"RZEKI NA OBRAZACH MISTRZÓW Naszym celem jest walka o środowisko naturalne i stworzenie przyszłości, gdzie będzie miejsce dla człowieka i dla przyrody.",,71,3.0,1.0,1.0,1.0,1.0,2.8,4.0,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.44999999999999996,0.75,0.30000000000000004
"Po 123 latach latach zaborów, Polska odzyskała niepodległość.",,71,2.6,1.2,1.0,1.0,1.0,3.6,4.0,2.4,0.0,0.4,0.04999999999999999,0.0,0.0,0.0,0.65,0.75,0.35
"_users_ : ""Zielony ład to lewackie, idiotyczne pomysły, które zbudowały Putina"" _link_ ",twitter,71,1.0,1.2,3.6,3.0,1.2,1.0,1.6,3.2,0.0,0.0,0.04999999999999999,0.65,0.5,0.04999999999999999,0.0,0.15000000000000002,0.55
"w Polsce z przeznaczeniem na zakup niezbędnych środków medycznych i ochronnych.Planujemy zakup w Polsce i wysłanie do Chin środków medycznych i ochronnych potrzebnych do ochrony przed koronawirusem, takich jak _link_ maseczek , rękawiczek, okryć głowy, fartuchów",twitter,71,2.4,1.4,1.0,1.0,1.0,3.2,3.6,2.2,0.0,0.35,0.09999999999999998,0.0,0.0,0.0,0.55,0.65,0.30000000000000004
"Niedoszła węglowa Ostrołęka to już ponad 1,3 mld zł kosztów.....",twitter,71,1.0,2.8,1.8,1.6,1.8,1.0,1.6,2.4,1.0,0.0,0.44999999999999996,0.2,0.15000000000000002,0.2,0.0,0.15000000000000002,0.35
"zestawienie cen zbóż z 9 września 2020 w zł/t netto Interchemall Zespół Młynów Jelonki pszenica konsumpcyjna 700 żyto konsumpcyjne 480 Elewarr Nowe Proboszczewice pszenica konsumpcyjna 680 paszowa 640-660 pszenżyto 550 żyto paszowe 420 konsumpcyjne 500 jęczmień konsumpcyjny 570,",twitter,71,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
"Wdzięczność i szacunek należą Wam się nie tylko dziś, ale każdego dnia.",,71,2.8,1.2,1.0,1.0,1.0,2.8,4.0,1.8,0.0,0.44999999999999996,0.04999999999999999,0.0,0.0,0.0,0.44999999999999996,0.75,0.2
"Teraz już rozumiem! Suwerenność dla _users_ to rezygnacja z praworządności, czystego powietrza, a w dłuższej perspektywie także z wody. Tylko na co komu taka partia? _link_ ",twitter,71,1.0,2.4,3.8,2.0,2.2,1.8,1.4,3.4,2.0,0.0,0.35,0.7,0.25,0.30000000000000004,0.2,0.09999999999999998,0.6
"Chodzi o to, żeby w ogóle uruchomić 750 mld euro.",,71,1.0,1.2,1.2,1.0,1.0,1.0,2.8,1.2,0.0,0.0,0.04999999999999999,0.04999999999999999,0.0,0.0,0.0,0.44999999999999996,0.04999999999999999
"Konkret: Animex Foods i Agri Plus przekazują 1,5 mln zł na walkę z koronawirusem",twitter,71,2.2,1.0,1.0,1.0,1.0,2.4,3.8,2.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.7,0.25
Gratulacje _users_ . Fantastyczna praca na rzecz kobiet i równości. Zasłużone. 👏 _link_ ,twitter,71,4.2,1.2,1.0,1.0,1.0,4.4,4.8,3.2,0.0,0.8,0.04999999999999999,0.0,0.0,0.0,0.8500000000000001,0.95,0.55
Podczas izolacji nie mają jak skorzystać z pomocy,,71,1.0,3.2,1.2,1.0,1.2,1.0,1.6,2.4,0.0,0.0,0.55,0.04999999999999999,0.0,0.04999999999999999,0.0,0.15000000000000002,0.35
Telewizyjna Agencja Informacyjna niezwyciężona! Gratuluję _users_ i Beacie Chmielowskiej-Olech wielkiego uznania Widzów. Wspaniale jest pracować z najlepszymi :) _link_ ,twitter,71,4.6,1.0,1.0,1.0,1.0,4.4,4.4,3.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.8500000000000001,0.8500000000000001,0.5
